"facility_id","data_source_id","ownership_type","landfill_owner_organization(s)","project_id","project_status","project_name","project_start_date","project_shutdown_date","project_type_category","lfg_energy_project_type","rng_delivery_method","actual_mw_generation","rated_mw_capacity","lfg_flow_to_project_mmscfd","emission_reductions_direct_mmtco2e_yr","emission_reductions_avoided_mmtco2e_yr","data_collection_year","created_date","modified_date","data_source_location_id"
3252,"7","Public","County of Fairfax, VA","180817-0","Shutdown","Project #3","2005-01-01","2014-10-01","Direct","Direct Thermal",NULL,NULL,NULL,"0.005",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3252,"7","Public","County of Fairfax, VA","181041-0","Low Potential","Project #4",NULL,NULL,"Direct","Direct Thermal",NULL,NULL,NULL,"0.07",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4279,"7","Public","Southern Idaho Regional Solid Waste District, ID","180268-0","Operational","Project #1","2018-06-27",NULL,"Electricity","Reciprocating Engine",NULL,"1.55","2.6",NULL,"0.07003","0.00803","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4279,"7","Public","Southern Idaho Regional Solid Waste District, ID","180268-1","Planned","Project #1, Expansion #1","2022-12-31",NULL,"Electricity","Reciprocating Engine",NULL,NULL,"1.3",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5818,"7","Public","Henrico County, VA","1680-0","Shutdown","Project #1","2010-09-30","2017-12-31","Electricity","Reciprocating Engine",NULL,"3","4","1.44",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5818,"7","Public","Henrico County, VA","1680-1","Operational","Project #1, De-Expansion #1","2018-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"2.1",NULL,"1","0.09488","0.01088","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3128,"7","Public","Henry County Commissioners, OH","1254-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1691,"7","Public","Broward County, FL","200904-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5810,"7","Public","Buckeye Pollution Control Corp. (BPCC)","101806-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6356,"7","Private","Waste Connections, Inc.","181036-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3024,"7","Public","Municipality of Guayama","180452-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1194,"7","Public","Minnesota Pollution Control Agency","879-0","Shutdown","Project #1","2006-08-10","2010-04-01","Electricity","Reciprocating Engine",NULL,"1.05","1.6","0.56",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5852,"7","Private","Republic Services, Inc.","180800-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3313,"7","Public","Municipality of Isabela","180454-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5770,"7","Public","South Central Iowa Landfill Agency, IA","201359-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5851,"7","Public","Stevens County Public Works, WA","1706-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5484,"7","Public","Municipal Authority of Westmoreland County, PA","1358-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2406,"7","Private","600 Land, Inc.","606-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2561,"7","Public","East Central Solid Waste Comm.","885-0","Operational","Project #1","2012-04-02",NULL,"Electricity","Reciprocating Engine",NULL,"0.87","1.6","0.46","0.03931","0.00451","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3033,"7","Public","City of Atlanta, GA","504-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6186,"7","Private","WM","1327-0","Shutdown","Combination Project","1997-01-01","2020-06-30","Electricity","Steam Turbine",NULL,"9.1","10",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6186,"7","Private","WM","1327-2","Shutdown","Combination Project - Expansion #2","2005-01-01","2020-06-30","Electricity","Steam Turbine",NULL,"10","10",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6186,"7","Private","WM","180121-1","Shutdown","Project #1 - Re-Start (Combination Project)","2007-10-01","2008-12-31","Electricity","Gas Turbine",NULL,"0.625","3.3","1.2",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6186,"7","Private","WM","201440-0","Operational","Project #3","2013-03-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.4","1.6","0.74","0.06325","0.00725","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1205,"7","Private","Republic Services, Inc.","101807-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4514,"7","Public","City of Newton, IA","690-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1268,"7","Private","Republic Services, Inc.","107-0","Shutdown","Project #1","1985-01-01","2013-12-31","Electricity","Reciprocating Engine",NULL,"0.76",NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2120,"7","Public","City of Louisville, MS","167038-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3639,"7","Public","County of Kauai, HI","180137-0","Candidate",NULL,NULL,NULL,"Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,"0.5",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4616,"7","Private","WM","180328-0","Operational","Project #1","2008-01-01",NULL,"Direct","Leachate Evaporation",NULL,NULL,NULL,"0.61","0.0534","0.00527","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4616,"7","Private","WM","181047-0","Operational","Project #2","2010-12-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.38","1.6",NULL,"0.06235","0.00715","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4347,"7","Public","Landfill Owner of Morgan County SWDLF","6409-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5176,"7","Private","600 Land, Inc.","200848-0","Operational","Project #2","2018-07-01",NULL,"Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,"0.288","0.02521","0.00227","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5176,"7","Private","600 Land, Inc.","629-0","Shutdown","Project #1","1997-01-01","2008-01-01","Direct","Greenhouse",NULL,NULL,NULL,"0.126",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3860,"7","Public","United States Marine Corps","250-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5733,"7","Public","Smith County, TN","1510-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5263,"7","Public","Rural Iowa Waste Management Association, IA","201397-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1437,"7","Public","Lassen Regional Solid Waste Management Authority, CA","251-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4600,"7","Private","Environmental Solutions of Oklahoma","201474-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5933,"7","Public","Sussex County Municipal Utilities Authority","1020-0","Shutdown","Project #1","1996-01-01","2010-02-01","Electricity","Reciprocating Engine",NULL,"1",NULL,"0.504",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5933,"7","Public","Sussex County Municipal Utilities Authority","180970-0","Shutdown","Project #2","2011-06-01","2020-05-30","Electricity","Reciprocating Engine",NULL,"1.6","3.2","0.98",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2772,"7","Public","Bannock County, ID","167073-0","Operational","Project #1","2014-04-14",NULL,"Electricity","Reciprocating Engine",NULL,"1.2","1.6",NULL,"0.05422","0.00622","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2772,"7","Public","Bannock County, ID","167073-1","Operational","Project #1, Expansion #1","2019-05-01",NULL,"Electricity","Reciprocating Engine",NULL,NULL,"1.6",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3980,"7","Public","City of Tucson, AZ","101803-0","Shutdown","Project #1","1999-12-15","2019-11-30","Electricity","Steam Turbine",NULL,"2.8",NULL,"1.56",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3980,"7","Public","City of Tucson, AZ","201487-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3904,"7","Public","Lenoir County, NC","1177-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4551,"7","Public","Nicholas County, WV","180306-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4599,"7","Private","Republic Services, Inc.","1403-0","Operational","Project #1","2014-09-30",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"2.53","0.22148","0.01996","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6469,"7","Private","WM","1346-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2282,"7","Private","Republic Services, Inc.","1278-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2294,"7","Private","WM","1782-0","Operational","Project #1","2005-10-15",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.84","0.07354","0.00726","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2294,"7","Private","WM","1782-1","Operational","Project #1, Expansion #1","2018-01-01",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.6","0.05253","0.00519","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6476,"7","Public","Somerset County, MD","842-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6278,"7","Private","WM","1360-0","Operational","Project #1","2004-02-27",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"1.18","0.1033","0.00931","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2581,"7","Public","City of Fort Worth, TX","167134-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4241,"7","Public","Metro Waste Authority, IA","201393-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2107,"7","Public","City of Greenville","180175-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5591,"7","Private","GFL Environmental USA Inc.","1745-0","Shutdown","Project #1","2004-03-01","2017-05-31","Electricity","Reciprocating Engine",NULL,"3.15","3.15","1.728",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5591,"7","Private","GFL Environmental USA Inc.","1745-1","Shutdown","Project #1, Expansion #1","2008-04-01","2017-05-31","Electricity","Reciprocating Engine",NULL,"1.05","1.05","0.576",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5591,"7","Private","GFL Environmental USA Inc.","201238-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3311,"7","Private","WM","180749-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6486,"7","Private","Republic Services, Inc.","101870-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1669,"7","Private","Republic Services, Inc.","166910-0","Shutdown","Project #1","1999-09-01","2015-12-31","Electricity","Reciprocating Engine",NULL,"2.961","2.961",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1669,"7","Private","Republic Services, Inc.","166910-1","Shutdown","Project #1, Expansion #1","2004-02-01","2006-01-01","Electricity","Organic Rankine Cycle",NULL,"0.2",NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1669,"7","Private","Republic Services, Inc.","166910-2","Shutdown","Project #1, Expansion #2","2014-10-01","2015-12-31","Electricity","Reciprocating Engine",NULL,"1",NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1669,"7","Private","Republic Services, Inc.","201466-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3510,"7","Public","Delaware Solid Waste Authority","166404-0","Operational","Project #1","2006-10-24",NULL,"Electricity","Reciprocating Engine",NULL,"3.29","4.24","1.8","0.14864","0.01705","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3510,"7","Public","Delaware Solid Waste Authority","166404-1","Operational","Project #1, Expansion #1","2010-02-01",NULL,"Electricity","Reciprocating Engine",NULL,"0.2","1.06","0.13","0.00904","0.00104","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2927,"7","Public","Gloucester County Improvement Authority, NJ","1014-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6458,"7","Public","Nassau County, FL","483-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2316,"7","Public","Westchester County, NY","167087-0","Shutdown","Project #1","1995-01-01","1997-12-31","Electricity","Reciprocating Engine",NULL,NULL,NULL,"1.4",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2316,"7","Public","Westchester County, NY","167087-1","Shutdown","Project #1, De-Expansion #1","1998-01-01","2005-12-31","Electricity","Reciprocating Engine",NULL,NULL,NULL,"1",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2316,"7","Public","Westchester County, NY","180870-0","Shutdown","Project #2","1996-01-01","1997-12-31","Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,"0.1",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2316,"7","Public","Westchester County, NY","181083-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4993,"7","Public","Pitt County, NC","1196-0","Shutdown","Project #1","1998-01-01","2010-12-31","Direct","Boiler",NULL,NULL,NULL,"1",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4993,"7","Public","Pitt County, NC","1196-1","Operational","Project #1, De-Expansion #1","2011-01-01",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.2","0.01751","0.00173","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4278,"7","Public","San Bernardino County, CA","270-0","Shutdown","Project #1","2003-03-01","2014-05-01","Electricity","Reciprocating Engine",NULL,"2.2","2.2","1.94",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4354,"7","Public","Morrison County, MN","200913-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1176,"7","Public","Municipality of Anasco","180443-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1142,"7","Private","Republic Services, Inc.","236-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5572,"7","Public","Southeast Iowa Multi-County Solid Waste Agency, IA","201398-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1860,"7","Public","Carver-Marion-Wareham (CMW) Regional Refuse Disposal District, MA","201112-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3451,"7","Private","Republic Services, Inc.","905-0","Operational","Project #1","2009-03-31",NULL,"Electricity","Cogeneration",NULL,"3.2","3.2","1.3","0.14458","0.01658","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2312,"7","Public","Crook County, OR","181122-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4626,"7","Private","Republic Services, Inc.","1404-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1335,"7","Public","Columbia County, GA","512-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5325,"7","Private","Norton Environmental Company","1243-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4922,"7","Private","WM","1769-0","Operational","Project #1","1992-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"2.4","2.4","1.3","0.10843","0.01243","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4922,"7","Private","WM","1769-1","Operational","Project #1, Expansion #1","2000-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"3.2","3.2","1.728","0.14458","0.01658","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4922,"7","Private","WM","1769-2","Operational","Project #1, Expansion #2","2002-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.74","3.2","1.11","0.07861","0.00902","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5225,"7","Private","Republic Services, Inc.","736-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5728,"7","Public","City of Phoenix, AZ","101843-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3917,"7","Public","Lexington Area Solid Waste Agency, NE","200915-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2293,"7","Public","Craighead County Solid Waste Disposal Authority","180383-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3868,"7","Public","Clark County Department of Public Works, NV","167027-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5120,"7","Private","WM","1498-0","Shutdown","Project #1","1996-01-01","2010-01-01","Direct","Leachate Evaporation",NULL,NULL,NULL,"0.135",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1904,"7","Private","WM","649-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4040,"7","Private","WM","777-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2780,"7","Public","United States Government","200908-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6493,"7","Private","Republic Services, Inc.","166946-0","Operational","Project #1","2009-07-01",NULL,"Electricity","Reciprocating Engine",NULL,"3.2","3.2","1.152","0.14458","0.01658","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2748,"7","Public","Floyd Mitchell Chickasaw Counties Solid Waste Management Agency, IA","201388-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3140,"7","Private","WM","180157-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6280,"7","Private","WM","1785-0","Operational","Project #1","1998-12-01",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.46","0.04027","0.00398","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6280,"7","Private","WM","180237-0","Operational","Project #2","2001-08-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.86","2.4","0.95","0.08403","0.00964","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4184,"7","Private","WM","180745-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2922,"7","Public","Glenn County, CA","217-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2755,"7","Private","Republic Services, Inc.","6404-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2591,"7","Public","ecomaine","181084-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4964,"7","Private","Republic Services, Inc.","180337-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5870,"7","Public","City of Walla Walla, WA","1707-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1704,"7","Public","Town of Brunswick, ME","180343-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1462,"7","Public","City of Beatrice, NE","6423-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5253,"7","Public","Santa Cruz County, AZ","101842-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2773,"7","Public","US Army Fort Hood","180993-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
